prices,title_name
"₹17,990",Avita PURA APU Dual Core A6 - (4 GB/128 GB SSD/Windows 10 Home) NS14A6ING431-IBB Thin and Light Laptop
"₹84,990",Lenovo Legion Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...
"₹61,986",ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...
"₹62,990",HP Pavilion Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX GTX 1...
"₹66,998",Lenovo Ideapad 5 Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Ideapad 5 15ALC05 Thin a...
"₹46,000",HP 14s Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq2606tu Thin and Light Laptop
"₹1,93,000",ASUS Ryzen 9 Octa Core 10th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 8GB...
"₹65,990",HP Victus Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...
"₹2,01,000",ASUS ROG Zephyrus Duo 16 (2022) Dual Screen Laptop with 90Whr Battery Ryzen 7 Octa Core 6800H - (32 GB...
"₹20,990",ASUS EeeBook 12 Celeron Dual Core - (4 GB/64 GB EMMC Storage/Windows 10 Home) E210MA-GJ011T Thin and L...
"₹37,999",Infinix INBook X1 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop
"₹33,990",Lenovo IdeaPad Slim 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Light Lapt...
"₹36,990",HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Laptop
"₹1,38,999",acer Swift Edge OLED Ryzen 7 Octa Core 6800U - (16 GB/1 TB SSD/Windows 11 Home) SFA16-41 Thin and Ligh...
"₹32,990",ASUS ExpertBook P1 Core i3 10th Gen - (4 GB/1 TB HDD/Endless) P1440FA-FQ2348P1400FA Thin and Light Lap...
"₹54,729",Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...
"₹1,69,490",ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and L...
"₹20,990",HP Chromebook MediaTek Kompanio 500 - (4 GB/64 GB EMMC Storage/Chrome OS) 11A-NA0002MU Chromebook
"₹64,990",DELL 3511 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) 3511 Laptop
"₹52,990",Lenovo IdeaPad Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...
"₹45,500",Lenovo Thinkbook Core i3 11th Gen - (8 GB/512 GB SSD/DOS) TB15 ITL G2 Thin and Light Laptop
"₹35,000",Lenovo V15 AMD Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/DOS) 82C7001WIH Laptop
"₹65,990",ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...
"₹76,990",Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...
"₹1,02,551",HP Omen Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1...
"₹98,900",DELL Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...
"₹1,18,900",Lenovo Thinkbook Convertible Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB14s ITL Yoga 2 in...
"₹1,09,990",HP Victus Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) ...
"₹68,499",DELL Inspiron Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10) Inspiron 7415 2 in 1 Laptop
"₹33,990",Infinix X1 Slim Series Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop
"₹68,990",DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop
"₹65,990",HP Victus Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...
"₹2,11,990",ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home...
"₹99,999",HP Envy Intel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphics) 13-ba1505TX Thin and L...
"₹31,998",DELL Inspiron 3510 Pentium Quad Core 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) 3510 Laptop
"₹33,990",Lenovo IdeaPad Slim 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Light Lapt...
"₹85,998",Lenovo Legion 5 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...
"₹74,990",ASUS FX553 Core i7 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1050) FX5...
"₹59,990",DELL Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Laptop
"₹54,729",Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...
"₹2,09,000",ASUS Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) UX582ZM-H701WS Thin and Light L...
"₹41,999",DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 10) Inspiron 3505 Notebook
"₹68,990",HP Pavilion Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RT...
"₹52,990",Lenovo IdeaPad Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...
"₹60,999",HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 15-eh2024AU Thin and Light La...
"₹65,900",ASUS Zenbook 13 Intel EVO Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) UX325EA-KG502WS Thin an...
"₹43,500",HP Ryzen 5 Quad Core 3rd Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 14s-dk0093AU Laptop
"₹76,990",Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...
"₹35,490",ASUS VivoBook 15 (2022) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322WS Thin and L...
"₹16,990",Primebook 4G Enabled Android Based MediaTek MTK8788 - (4 GB/64 GB EMMC Storage/Android 11) 4G Thin and...
"₹64,333",HP Victus Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1...
"₹39,890",HP 15s Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15S-FQ2670TU Laptop
